wavelength,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
509,0.385460829,0.210588052,0.141953448,0.100135849,0.068356587,0.029224499,0.028337557,0.099709677,0.098823204,0.491895663,0.45618319,0.222834932,0.552930661,0.270043637,0.317164098,0.354877185,0.258234019,0.391306304,0.557090097,0.370425493,0.28821779,0.203276464,0.235855629,0.124839263,0.124741786,0.283681913,0.087395756,0.102274418,0.080346129,0.165188217,0.111841005,0.086245479,0.09457599,0.090460045,0.072061617,0.084650011,0.125045834,0.16098733,0.392864398,0.239500449,0.230823757,0.332211345,0.466825149,0.762440057,0.780511811
510,0.386167915,0.211321696,0.142785477,0.10054132,0.068526655,0.029058968,0.028464615,0.099920309,0.099316796,0.497884698,0.467431076,0.224257715,0.550096206,0.273902008,0.317041978,0.351621534,0.254826664,0.386784234,0.552997315,0.364864348,0.282158207,0.201462792,0.233289166,0.1232144,0.124023194,0.279014722,0.086556466,0.102068685,0.080805537,0.166986832,0.110969115,0.085492994,0.094406217,0.090600613,0.072107447,0.084893965,0.12581746,0.162765987,0.405230017,0.240835459,0.234253715,0.335453029,0.472486285,0.764412396,0.782527148
511,0.385140316,0.210901433,0.141994238,0.100350821,0.068458525,0.028820084,0.028234415,0.100159935,0.099387627,0.499696533,0.477264235,0.226052112,0.548756458,0.278814954,0.315363152,0.346588268,0.250768991,0.380550087,0.549399183,0.360220646,0.27797132,0.199264477,0.230371117,0.122198164,0.122577277,0.273703205,0.085846359,0.102857839,0.080905463,0.168532167,0.110205599,0.085303892,0.093961585,0.091145117,0.072641948,0.084993356,0.126518415,0.163779245,0.416817092,0.241245643,0.238229729,0.340956781,0.476953425,0.768181427,0.785793187
512,0.386349306,0.210798728,0.142434418,0.100719005,0.068732865,0.029276413,0.028258808,0.100543279,0.099749069,0.503846999,0.486870125,0.226826037,0.54649399,0.281385528,0.314814063,0.342209171,0.245220632,0.375811869,0.543628674,0.355140846,0.273714082,0.197229441,0.227091707,0.119929892,0.122100808,0.268380684,0.085519887,0.102890633,0.081110301,0.16991232,0.108498523,0.084708752,0.093947071,0.091157474,0.072939756,0.085185884,0.126533484,0.16606099,0.429239913,0.242934536,0.240238414,0.344073913,0.48049761,0.767655156,0.784961438
513,0.385680794,0.21108638,0.142698705,0.100293973,0.068333026,0.028925806,0.028155495,0.100906837,0.099874526,0.505982438,0.495450075,0.227823183,0.54250804,0.284499134,0.313728907,0.339176617,0.240310866,0.369997105,0.539297286,0.350723266,0.268339412,0.19514642,0.22410187,0.117606993,0.120664833,0.263951102,0.0841766,0.102701307,0.081256491,0.170786181,0.107304169,0.084076524,0.094341698,0.091680507,0.073239834,0.086001826,0.127652054,0.16645128,0.441272869,0.243422905,0.243792661,0.347816748,0.483743574,0.766098297,0.786888841
514,0.385005605,0.211296953,0.142116215,0.100262219,0.068406592,0.028842154,0.028179531,0.100654625,0.100585249,0.507186504,0.504583,0.229348965,0.53912532,0.285872974,0.311700681,0.333301884,0.235835741,0.364770982,0.534834134,0.34521235,0.262858455,0.191876719,0.222061804,0.116649002,0.119529152,0.258690752,0.084380529,0.103402514,0.081407498,0.172171646,0.107408818,0.083473604,0.093632048,0.092328148,0.073089903,0.086470437,0.128591505,0.166896724,0.451108301,0.244803737,0.247391075,0.353442314,0.48704471,0.767180979,0.785015146
515,0.38739371,0.211920504,0.142338561,0.100372917,0.068317329,0.028877959,0.028420413,0.101362927,0.100974579,0.508715804,0.514542009,0.230916768,0.535910243,0.288598087,0.309926919,0.330116032,0.23051487,0.35875502,0.530458732,0.340900388,0.256974136,0.18911694,0.218537949,0.114267252,0.118931809,0.255462601,0.08290913,0.103277964,0.080997076,0.173517335,0.1060353,0.083553661,0.094178729,0.09302228,0.07338921,0.086326079,0.128537892,0.168753169,0.463316248,0.245858876,0.2511628,0.35692268,0.492334846,0.767332231,0.785115289
516,0.387606209,0.212095917,0.142693767,0.100123449,0.068823755,0.028693961,0.028548436,0.102319008,0.101370711,0.511703949,0.521384292,0.232930925,0.533347405,0.291096758,0.306739786,0.325149482,0.227195016,0.353842324,0.525315407,0.337715937,0.252002692,0.186924015,0.216283386,0.112733488,0.117638818,0.25199074,0.082925261,0.104577189,0.081448344,0.175030748,0.10496008,0.083146741,0.093965343,0.093496939,0.074134666,0.08713301,0.1299187,0.170676252,0.47406017,0.2488965,0.254055966,0.361965103,0.497233251,0.770322801,0.788104333
517,0.386068822,0.211321624,0.143038501,0.10033113,0.068470955,0.029083235,0.028510006,0.102288047,0.101925515,0.512569992,0.528372768,0.233523051,0.529984326,0.293518875,0.303819661,0.320149559,0.22295939,0.347704187,0.520320073,0.332833582,0.24680957,0.18448342,0.213665848,0.11086616,0.116795698,0.249177971,0.082244821,0.104772268,0.082128751,0.176028796,0.103851167,0.082875432,0.093983923,0.094042702,0.07453902,0.088364621,0.129880952,0.172451266,0.484678075,0.248979057,0.257573627,0.366912324,0.500838389,0.769655264,0.788476285
518,0.384922439,0.211812098,0.143217837,0.100374598,0.067913495,0.029085807,0.028402212,0.102356766,0.102344472,0.51220416,0.533979558,0.235421432,0.526924833,0.294438696,0.301713739,0.316180714,0.217510142,0.34208664,0.513270602,0.328789313,0.24234796,0.182478323,0.2100205,0.109598327,0.115629412,0.245633423,0.081307852,0.104558817,0.082570971,0.177057094,0.103110716,0.082764418,0.094640873,0.093770197,0.074533016,0.088669082,0.130868372,0.174097755,0.496084986,0.251879271,0.260950036,0.371362765,0.504621473,0.77096889,0.789445446
519,0.38708227,0.210647206,0.143222703,0.100219211,0.068360596,0.029124873,0.028461107,0.102701826,0.103192509,0.512665222,0.54219818,0.236928932,0.523359169,0.29543437,0.300025924,0.311866483,0.214037645,0.336310103,0.509529594,0.324031162,0.236660746,0.180012807,0.207186312,0.108646689,0.115257766,0.242418043,0.080775897,0.105074974,0.082413795,0.178542466,0.101571577,0.082204923,0.094289661,0.094732703,0.075248826,0.089093248,0.131290359,0.17504072,0.506280806,0.253628065,0.266304163,0.377085936,0.510380316,0.773648428,0.790482136
520,0.386484687,0.211721583,0.142594,0.099974983,0.068172716,0.028876366,0.028086394,0.103037005,0.103349474,0.511839976,0.545991645,0.237613969,0.519518069,0.294862424,0.297512186,0.305776114,0.209088681,0.330238554,0.504150087,0.320579078,0.23181557,0.176581137,0.204167923,0.106819896,0.113798999,0.239264578,0.080111162,0.105011321,0.082658387,0.180723387,0.100941847,0.082043853,0.094464958,0.094896168,0.075640145,0.089659012,0.132028782,0.176777496,0.516871498,0.255313878,0.270186695,0.381997882,0.515049665,0.773183364,0.790406879
521,0.386844683,0.211625124,0.142516472,0.099905539,0.067950917,0.028776955,0.0278834,0.102662232,0.103080988,0.510719194,0.550412867,0.238968586,0.514780842,0.29555683,0.294030324,0.300778782,0.203410355,0.324004957,0.497087496,0.316508911,0.226661002,0.173467532,0.200364001,0.105374358,0.113150148,0.235693025,0.079117416,0.105619043,0.083021979,0.18244804,0.099413226,0.081655723,0.094932188,0.0955478,0.075548271,0.091143937,0.133510687,0.177290259,0.526156804,0.256816101,0.273195772,0.385846314,0.519345312,0.772219328,0.789388688
522,0.385783223,0.211886799,0.142492879,0.100474603,0.068312617,0.028720805,0.02791941,0.10308675,0.103720469,0.509929182,0.557054764,0.240478891,0.511318389,0.295376886,0.291948455,0.297277363,0.200024232,0.318833183,0.490712034,0.312059686,0.221644226,0.171229361,0.198713453,0.104155273,0.112403394,0.233799538,0.078664354,0.106527994,0.082729622,0.183810451,0.099058912,0.082154887,0.095017068,0.096021637,0.076355492,0.091923159,0.133925152,0.180253327,0.53467369,0.259354161,0.278683861,0.389574658,0.52388872,0.771284751,0.789263155
523,0.386005694,0.212292283,0.142582257,0.099991492,0.067990636,0.028898891,0.027769296,0.103511008,0.103988108,0.51012422,0.561466273,0.242086833,0.50863679,0.29552283,0.289209123,0.291867878,0.19532184,0.312505394,0.485181137,0.308605917,0.216034525,0.1686702,0.195404003,0.103583928,0.1114019,0.23205633,0.078516122,0.106311378,0.08297608,0.185643456,0.098132685,0.082148763,0.094994246,0.096876766,0.077131194,0.093005922,0.135127649,0.182487918,0.545360066,0.262710299,0.282640775,0.395225632,0.528935258,0.773634828,0.791627329
524,0.386166122,0.212725221,0.14289991,0.099787525,0.06783532,0.028965806,0.027982185,0.104033508,0.103817585,0.510180237,0.565205678,0.243496407,0.505001462,0.295506207,0.287343949,0.286184899,0.191666016,0.307702699,0.482011472,0.30537142,0.211714872,0.166378577,0.193256053,0.102242083,0.111034632,0.230361516,0.077397711,0.106771336,0.083106931,0.187387589,0.097689626,0.081917696,0.095456628,0.097345241,0.077872531,0.094235303,0.136833657,0.18466903,0.555560346,0.265909087,0.288047302,0.402552247,0.534867947,0.777263029,0.793333836
525,0.387267611,0.212361781,0.143404713,0.099568019,0.068500101,0.028525225,0.027745229,0.103852406,0.104482822,0.507291594,0.568109117,0.245057845,0.500874824,0.294711644,0.28399668,0.280843539,0.186831533,0.300401746,0.475550202,0.301425731,0.206034162,0.16351875,0.189580083,0.100829648,0.109604007,0.228254049,0.077342839,0.107071795,0.083225414,0.189108717,0.096302725,0.081640021,0.095084414,0.09750466,0.078805538,0.095268585,0.138130445,0.186741146,0.563591719,0.268829315,0.29236856,0.406345898,0.538255745,0.77541286,0.79177091
526,0.386575033,0.211778101,0.14299911,0.0999693,0.068239727,0.028997211,0.027949435,0.104185304,0.104983865,0.50650743,0.571311659,0.245780564,0.496841923,0.294960895,0.280616663,0.276434277,0.183217446,0.295220253,0.469947337,0.299149253,0.202266727,0.161039138,0.186686468,0.100656964,0.108846252,0.2265419,0.076984521,0.107683265,0.083544156,0.190858434,0.096211136,0.082375845,0.095593836,0.098286399,0.079476441,0.096316125,0.139865637,0.189941875,0.573964482,0.273729214,0.297993547,0.413299555,0.544762136,0.776193086,0.793936467
527,0.387378384,0.212583176,0.143352028,0.100195289,0.0683584,0.028748537,0.027960046,0.104915927,0.105508536,0.504411044,0.574507763,0.247884684,0.492152644,0.294646311,0.277724848,0.271766201,0.17876509,0.289334032,0.463751023,0.295157643,0.197529439,0.158026874,0.184091522,0.099903908,0.108720563,0.225630047,0.077096722,0.107974804,0.083659339,0.191490781,0.096218737,0.082009427,0.096170005,0.098531963,0.08060584,0.098425786,0.142162773,0.192799937,0.583364875,0.277050508,0.303544567,0.419532897,0.549856258,0.77807781,0.795625042
528,0.386936266,0.212618316,0.14248217,0.100031432,0.06803038,0.028554381,0.027823912,0.104463473,0.105206816,0.501633208,0.575742369,0.248306843,0.489095143,0.293392471,0.274584806,0.267144923,0.17437016,0.284269142,0.45664592,0.292081245,0.192898754,0.155347559,0.182243448,0.098830275,0.108244719,0.224142494,0.076454282,0.108209562,0.084421734,0.192796777,0.095187336,0.082259809,0.095626696,0.099528713,0.082214141,0.10072324,0.143504568,0.196817359,0.589935954,0.281163753,0.308916545,0.424629464,0.555821916,0.777068706,0.796091144
529,0.385801113,0.211567845,0.143225375,0.099943602,0.068414519,0.028819074,0.027952482,0.105704949,0.105939467,0.49880829,0.576891784,0.249892118,0.483866646,0.292399542,0.270774216,0.261594975,0.170398444,0.277689196,0.451017543,0.287868466,0.188323599,0.15224583,0.179552911,0.098091078,0.107169124,0.223488947,0.076211861,0.109310845,0.084342154,0.195266429,0.09566129,0.082338909,0.095933632,0.098745463,0.082795157,0.101828361,0.14619667,0.198857139,0.599088686,0.285671891,0.314035869,0.430025029,0.561082821,0.779478258,0.795050703
530,0.386577682,0.212354804,0.143654226,0.100098176,0.068000185,0.028855265,0.027814108,0.105929624,0.106553729,0.495910816,0.579622901,0.250587729,0.478344262,0.2899063,0.26732823,0.25636178,0.16668282,0.272180849,0.444757995,0.284826469,0.184143454,0.150440589,0.17663725,0.097487844,0.106184637,0.221959839,0.076625758,0.10954453,0.084086518,0.197420543,0.095700726,0.08257259,0.096401389,0.098756387,0.084030837,0.104002083,0.148068035,0.203266,0.607828767,0.29046979,0.319192814,0.43568452,0.565223193,0.779693266,0.796744517
531,0.386052163,0.213037897,0.143845754,0.099985268,0.068807884,0.028984813,0.027739718,0.105825344,0.107066865,0.493327675,0.581773662,0.251601269,0.474021152,0.288581917,0.26352247,0.252351757,0.163047476,0.267455994,0.439724388,0.283233556,0.180063082,0.147114258,0.175263848,0.096587519,0.105548981,0.22171961,0.076471062,0.11001627,0.084975572,0.198599735,0.095740005,0.082889734,0.096200318,0.099246868,0.085502129,0.10698579,0.15078327,0.208079074,0.615959372,0.296635803,0.324499363,0.443205617,0.572033004,0.780454248,0.797512804
532,0.387153641,0.212454295,0.143464635,0.100230175,0.068413255,0.028418308,0.027681751,0.106272244,0.107189144,0.489827733,0.580912264,0.252574005,0.46930589,0.28738388,0.259212859,0.247480922,0.15836137,0.260328463,0.432198595,0.279884192,0.175723285,0.144792368,0.171503825,0.096688542,0.104434385,0.219071404,0.075699226,0.110374214,0.085150194,0.20109467,0.09511042,0.082636907,0.096825064,0.099079175,0.086359655,0.108885307,0.15322533,0.211983774,0.624526277,0.302388641,0.329737622,0.448155441,0.577103112,0.78032319,0.797882902
533,0.387369723,0.212638046,0.143883723,0.100279056,0.068172615,0.028630439,0.027837671,0.106752696,0.107626101,0.48827961,0.582440838,0.254320357,0.465453689,0.28603564,0.257073172,0.243138545,0.156067563,0.256430321,0.42798874,0.277864315,0.171568104,0.14266639,0.169566683,0.096136521,0.104238201,0.217886531,0.076216249,0.111179972,0.085481657,0.203710589,0.095975856,0.083141231,0.096090806,0.099791471,0.088761744,0.111903519,0.15657017,0.217026571,0.633794603,0.309529434,0.33701366,0.457295922,0.584135362,0.78393952,0.800458255
534,0.387198489,0.213270393,0.144173867,0.100484443,0.068687344,0.028435545,0.027772286,0.106797746,0.108745874,0.48668402,0.58389631,0.255593978,0.461181201,0.284738892,0.254054143,0.239288488,0.15310704,0.251735315,0.422342779,0.276199838,0.168096111,0.140036426,0.167715931,0.09578962,0.103887434,0.217223706,0.076546714,0.112433634,0.085847634,0.205775045,0.097437645,0.083132689,0.096378324,0.099708128,0.090777862,0.115321789,0.15973533,0.222221139,0.642484905,0.315912683,0.344613229,0.465055007,0.591065876,0.785901133,0.802912458
535,0.38632048,0.214027541,0.14395564,0.100059341,0.068667233,0.028465795,0.028050661,0.107439657,0.108789502,0.481053852,0.582748149,0.255047125,0.454586857,0.281785801,0.249369735,0.234646778,0.148332138,0.245792463,0.414415088,0.272449704,0.163530239,0.137994552,0.164247952,0.095206304,0.102953707,0.213714598,0.077058735,0.113055211,0.086263703,0.2072318,0.09721371,0.082972406,0.096658235,0.098739891,0.092181629,0.117737207,0.162339719,0.227334172,0.648474754,0.322746842,0.349694533,0.470562826,0.595093147,0.786224292,0.80227154
536,0.38633324,0.213154788,0.14405377,0.099859628,0.068000418,0.028476494,0.027756318,0.107766331,0.108922094,0.477524026,0.58305398,0.256730823,0.450535471,0.279011275,0.246020708,0.23008685,0.144378711,0.239839098,0.409404047,0.269854787,0.160391447,0.134245559,0.161907949,0.094645323,0.102353907,0.212377347,0.076890393,0.113484815,0.085947213,0.208372468,0.097227024,0.083053012,0.096570024,0.099423407,0.094285807,0.121527563,0.165984798,0.232530176,0.654435769,0.330016852,0.355427557,0.476013071,0.600195118,0.785282426,0.802938996
537,0.386695812,0.213808646,0.143899196,0.099701258,0.06822877,0.028408757,0.027685146,0.107734324,0.109986606,0.473034395,0.58194295,0.257166976,0.445348938,0.276785048,0.241952385,0.224866724,0.141189097,0.234839147,0.403471982,0.266980509,0.156079236,0.131971199,0.159189654,0.094346374,0.101487284,0.209047168,0.076893065,0.114369429,0.086570565,0.210925541,0.097396359,0.08287405,0.096359914,0.099006645,0.096538577,0.125577541,0.169998294,0.238766968,0.65959147,0.33750351,0.361106747,0.482697359,0.606919179,0.785622283,0.803453433
538,0.385323843,0.213560684,0.14391402,0.100285124,0.068273963,0.028391352,0.027677594,0.107746856,0.110205212,0.46972737,0.579525186,0.257350821,0.439792186,0.273979799,0.237393874,0.220632472,0.137811849,0.228642017,0.396664105,0.264080502,0.152416664,0.12973103,0.156642066,0.092841766,0.101262227,0.207141847,0.077159979,0.115114161,0.086954873,0.212888409,0.09817148,0.082964426,0.095587119,0.099844238,0.098923341,0.129618542,0.174287271,0.245250825,0.665311891,0.344657464,0.367732024,0.489347681,0.611365416,0.785659108,0.80389964
539,0.385644523,0.212801797,0.14438175,0.100308206,0.068149639,0.028432327,0.027450069,0.108590905,0.111018369,0.465916689,0.576540163,0.25847406,0.434195327,0.271202472,0.235239158,0.215795354,0.135465124,0.224235173,0.390134047,0.261324408,0.149349213,0.128228197,0.154447111,0.092824167,0.100243306,0.204826935,0.077410011,0.116054267,0.087373983,0.215166868,0.098299051,0.082469515,0.09603956,0.099200265,0.101459495,0.133924618,0.178215054,0.253459395,0.672784545,0.355091697,0.37504756,0.495778337,0.617147348,0.786481383,0.802688145
540,0.38596715,0.213466804,0.144450852,0.100359949,0.06851802,0.028166181,0.027486943,0.108785954,0.111122617,0.460948713,0.576012737,0.259510869,0.428177361,0.268816073,0.231461682,0.211585206,0.132296945,0.219541329,0.383894275,0.259999803,0.145845733,0.12559367,0.151718969,0.092275926,0.09943652,0.201595557,0.077463652,0.116847375,0.087790046,0.217744706,0.098988133,0.082524502,0.096057464,0.099093535,0.104851484,0.138855479,0.18262328,0.260864791,0.67820495,0.364070076,0.381446377,0.502917046,0.623035421,0.787851502,0.80379129
541,0.38614892,0.213705926,0.143922511,0.100193921,0.068287673,0.028068,0.027449464,0.109301214,0.111530488,0.458269552,0.574831543,0.26092185,0.422731646,0.26633986,0.226622795,0.20763975,0.128874673,0.2142022,0.378960795,0.257434752,0.141819155,0.123279692,0.149580682,0.091915577,0.098824411,0.199679476,0.078025689,0.11840617,0.08836649,0.220634318,0.09927859,0.082209422,0.096459008,0.099594263,0.107534729,0.144715694,0.187552725,0.268132157,0.683941673,0.374618,0.388713616,0.509831352,0.627171117,0.790644833,0.804912262
542,0.387144805,0.213107049,0.144651858,0.100750939,0.068437331,0.028316644,0.027668802,0.109771586,0.112599379,0.453221758,0.573528531,0.26162777,0.418260621,0.263782892,0.223846385,0.203679181,0.125881152,0.210390368,0.371864562,0.255700442,0.138747391,0.120753981,0.147272937,0.090864433,0.098943487,0.196785502,0.077744617,0.119818083,0.089200303,0.222406718,0.099726676,0.082242225,0.096752188,0.099183859,0.111247385,0.149705182,0.192714721,0.27812123,0.68968602,0.38556681,0.395003328,0.517834572,0.633906485,0.790413018,0.809105096
543,0.387085669,0.213846364,0.144104568,0.100638976,0.068072213,0.028347654,0.027764036,0.109982245,0.113913537,0.448577168,0.569876117,0.261580303,0.413509546,0.260531566,0.219215882,0.199064508,0.122141842,0.205421833,0.364456658,0.254248177,0.135235502,0.118336964,0.145305007,0.090276514,0.097818557,0.193847072,0.078181997,0.120807978,0.089392926,0.225175037,0.099848098,0.082050578,0.096330473,0.099149635,0.114825224,0.15606216,0.198233808,0.285655005,0.694844368,0.395654293,0.401799152,0.523894879,0.637970674,0.792007256,0.808968804
544,0.385676911,0.213907565,0.1438745,0.100784061,0.068219763,0.028142509,0.027492049,0.110238307,0.114296131,0.442012041,0.565692916,0.261148596,0.406770957,0.257017807,0.214513083,0.194558544,0.119255814,0.198821636,0.358037455,0.251268597,0.131459768,0.116113075,0.142362982,0.089334447,0.09704021,0.190581101,0.077971636,0.121772307,0.08993195,0.227002061,0.09992557,0.081601179,0.09610069,0.099913912,0.118621273,0.162026543,0.203746394,0.294582077,0.698888305,0.405168386,0.409253422,0.528061998,0.642062635,0.790598216,0.806925138
545,0.386546425,0.214153262,0.144126553,0.100770041,0.068276226,0.028112893,0.027211301,0.111113171,0.115127475,0.439352498,0.562694441,0.260183746,0.400937776,0.253218436,0.210539205,0.190819524,0.116398409,0.194505,0.352581132,0.249286659,0.128521687,0.113881411,0.140299159,0.088741365,0.096714398,0.188165378,0.077964374,0.123752834,0.090629844,0.22978709,0.099474314,0.081694618,0.096199223,0.100226708,0.123791413,0.169579433,0.208702111,0.303986398,0.704791184,0.416089707,0.415684188,0.534623771,0.649452928,0.791537204,0.809657655
546,0.386802817,0.214568072,0.144996395,0.101233736,0.068979231,0.028262499,0.027143196,0.112084203,0.115089196,0.434336401,0.560279741,0.261177643,0.395072309,0.250253377,0.206448743,0.186797109,0.113045029,0.191165743,0.346292928,0.247899214,0.126223899,0.111615792,0.137270419,0.088225079,0.095900121,0.18540977,0.077755667,0.124647447,0.091740094,0.233160675,0.099710899,0.081317815,0.096501806,0.100589183,0.128075453,0.177394802,0.215665401,0.315097039,0.708904051,0.428328774,0.422858254,0.542350659,0.654973394,0.792680527,0.80941919
547,0.38636166,0.215490668,0.145099907,0.101129242,0.06901483,0.028130737,0.02733765,0.11144122,0.115657239,0.427620447,0.556126233,0.260850054,0.389898425,0.246879657,0.201825583,0.18282823,0.110368912,0.185966547,0.340324264,0.24596367,0.122616871,0.109474438,0.13575737,0.086940443,0.094993017,0.183125155,0.07746763,0.12605535,0.09214968,0.235346237,0.099712816,0.080565856,0.096308031,0.101228318,0.131929894,0.18518587,0.221479814,0.326531813,0.711407665,0.43899376,0.429743336,0.547774443,0.659394003,0.793420313,0.809234907
548,0.386185865,0.215622649,0.146118945,0.101178775,0.069129599,0.028384323,0.027293138,0.112412506,0.116877132,0.422924552,0.552576877,0.261119666,0.384142773,0.243717033,0.198209877,0.179534266,0.108341531,0.182240816,0.334391325,0.244435114,0.119981002,0.107412394,0.13321917,0.086246581,0.094706719,0.179985796,0.078099858,0.127692111,0.093262094,0.238358102,0.099673319,0.080482995,0.097107107,0.101710467,0.13792888,0.194456508,0.228071567,0.337866541,0.714847705,0.453864094,0.436101374,0.55527231,0.663469182,0.794942413,0.811146839
549,0.387788309,0.21599754,0.145858635,0.100558292,0.069042946,0.028226785,0.027402312,0.113372203,0.118101845,0.418227111,0.550816013,0.262224417,0.379795604,0.240927598,0.194762024,0.175446485,0.105805722,0.177397944,0.327629724,0.24272376,0.116581329,0.105806055,0.131225528,0.085608083,0.094248134,0.178289445,0.078216279,0.129566853,0.094723296,0.241158859,0.099831098,0.080162723,0.096955487,0.10270898,0.143945212,0.203152761,0.235386908,0.349090219,0.720797044,0.466788197,0.44224936,0.560586455,0.668709055,0.796569263,0.811898479
550,0.387692362,0.216309994,0.145673819,0.100700991,0.068887043,0.028106453,0.027091629,0.113522207,0.118398588,0.412653897,0.544979531,0.261326115,0.373058927,0.23725876,0.190502596,0.171590551,0.103161838,0.173121472,0.321815624,0.241427518,0.114726744,0.103684684,0.128715151,0.08485181,0.093389844,0.175355412,0.077409097,0.131170132,0.095260917,0.244573856,0.099084205,0.079980439,0.096853285,0.10353432,0.149810467,0.213092541,0.242962849,0.36064916,0.723357922,0.477254337,0.448064574,0.565781548,0.671427403,0.796471915,0.812119976
551,0.387629459,0.217076291,0.14582257,0.100832756,0.068496018,0.027993391,0.027110992,0.113936243,0.118949229,0.408115931,0.539926904,0.261534278,0.367180226,0.233660141,0.186156767,0.168638107,0.100795228,0.168875839,0.315837692,0.239872818,0.111857019,0.101518292,0.126491412,0.084687395,0.092766252,0.173799813,0.076739415,0.133142969,0.096608242,0.248674641,0.098882548,0.079877882,0.097445584,0.10519063,0.157088345,0.223525175,0.24970422,0.373280491,0.727466876,0.489796494,0.455090916,0.571369935,0.677768879,0.797087774,0.81377349
552,0.388258234,0.217329183,0.146297577,0.100713318,0.069297773,0.027979543,0.02725805,0.114496291,0.119750921,0.402640666,0.537285523,0.262253765,0.362364204,0.230009932,0.182606406,0.163808382,0.098293193,0.165431726,0.309360485,0.238152177,0.109257613,0.099289813,0.124811153,0.083522362,0.093198488,0.170789413,0.076709922,0.134885508,0.097928801,0.251999122,0.098648977,0.079777373,0.097690034,0.106708703,0.164560224,0.235149707,0.257901414,0.385285895,0.732706732,0.502470316,0.4606908,0.577919706,0.680200545,0.799362678,0.81464298
553,0.387956312,0.216837727,0.146062103,0.100939716,0.069269463,0.028059539,0.027281522,0.115612852,0.121157603,0.397277341,0.532813955,0.260646209,0.356402269,0.225885731,0.179431802,0.160981988,0.09610952,0.160501298,0.302475953,0.236925378,0.106854896,0.097849391,0.122454116,0.082774045,0.092854913,0.170099658,0.076519914,0.137274054,0.099799717,0.255587728,0.09796496,0.079705922,0.098455645,0.107701137,0.172010225,0.244512552,0.265185275,0.397903187,0.734503575,0.516244494,0.467635792,0.583591534,0.685815261,0.799539282,0.814500595
554,0.387675774,0.217388925,0.146861867,0.101488472,0.069415682,0.028078816,0.027065572,0.115665743,0.122250989,0.391975333,0.529842462,0.260349828,0.350046811,0.223193514,0.175431091,0.157754292,0.093530026,0.156691019,0.297433324,0.235774306,0.104348425,0.095667729,0.120204079,0.082361503,0.09220847,0.16898936,0.076521159,0.139604273,0.101279579,0.259531114,0.097063046,0.079628592,0.098154835,0.108673302,0.180273078,0.25804209,0.273030219,0.412442213,0.738864342,0.529275794,0.472923442,0.589674342,0.689707813,0.801020228,0.815795141
555,0.387193724,0.217926354,0.14678632,0.100811453,0.069572801,0.028027955,0.027011823,0.116289464,0.123145364,0.384782964,0.523101912,0.259961177,0.343833258,0.219057251,0.172133202,0.152675391,0.091367671,0.152496627,0.290652543,0.234256358,0.101826206,0.093907083,0.117157047,0.081591189,0.092193459,0.167403942,0.075972221,0.141552875,0.102039653,0.262646191,0.095743353,0.07908841,0.097790407,0.109363972,0.189121984,0.269673082,0.280193946,0.423998792,0.739805,0.538921428,0.478232907,0.594979248,0.692690628,0.800801682,0.812719842
556,0.387887962,0.217288715,0.146519645,0.101203147,0.069244187,0.027801097,0.026989724,0.117226635,0.124275803,0.379549988,0.518832409,0.259609369,0.339695094,0.215433403,0.168012512,0.150173823,0.089424472,0.148688166,0.284656785,0.232236342,0.099437844,0.092062534,0.115141417,0.081124626,0.091815877,0.166362992,0.075517827,0.144592945,0.10398581,0.265954198,0.096226589,0.079734625,0.098212888,0.111467859,0.198087827,0.2824623,0.289071252,0.437399842,0.7410322,0.553424844,0.484264103,0.59891262,0.696015451,0.801758164,0.816336915
557,0.388283944,0.218440218,0.147368437,0.101669706,0.069616261,0.027696736,0.026945406,0.11715103,0.124913809,0.374352517,0.514350437,0.258523798,0.334002426,0.21298894,0.164572081,0.147007567,0.0869329,0.145806509,0.279434916,0.231570644,0.097145692,0.090690419,0.113104142,0.080784755,0.092064033,0.165546356,0.075406983,0.147659949,0.106360045,0.271246588,0.095570755,0.079794565,0.09940087,0.113826512,0.208367965,0.296669968,0.297085392,0.451503641,0.746031093,0.566274578,0.491425675,0.603191446,0.699972255,0.803103809,0.817173628
558,0.387343759,0.219257814,0.147206318,0.102110498,0.069305414,0.027769817,0.027103698,0.118384794,0.126697741,0.369766965,0.511027843,0.258438586,0.329320415,0.209307218,0.160812243,0.143237188,0.085368767,0.141796244,0.273469392,0.230314297,0.094547186,0.089237725,0.110852757,0.080205303,0.091559001,0.165855284,0.075274775,0.15043724,0.108209847,0.27629385,0.095386261,0.079525737,0.099658707,0.115260684,0.218905407,0.310926996,0.305483465,0.46534581,0.749187153,0.579857774,0.496169208,0.610085601,0.704962213,0.803873635,0.819231206
559,0.3872524,0.219221537,0.147382666,0.102415135,0.069455954,0.027814625,0.027333749,0.119397714,0.127463201,0.362887598,0.503614455,0.256810518,0.322957062,0.205239161,0.15722296,0.140351905,0.082688688,0.138216651,0.267483605,0.228678131,0.092993846,0.087653296,0.108609419,0.080108974,0.091918289,0.164964837,0.074608719,0.152732829,0.110018086,0.279999625,0.094817672,0.079687122,0.100032474,0.117178669,0.229203887,0.324333892,0.313611064,0.478892955,0.74811562,0.590145435,0.500676066,0.612985772,0.7073028,0.801936405,0.81690832
