wavelength,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
588,0.314806335,0.216975678,0.113453637,0.15274276,0.408584713,0.123050211,0.509429813,0.08927629,0.200492134,0.070871753,0.441480009,0.603988497,0.090858478,0.163899671,0.769126688,0.095397455,0.171060543,0.039810102,0.949923208,0.583297906,0.364772952,0.197537679,0.092833888,0.03684797
589,0.310328862,0.219153063,0.11381907,0.154308002,0.418933526,0.126649949,0.518182549,0.090433028,0.213344052,0.07164325,0.439598804,0.60883888,0.09274141,0.170477191,0.7698316,0.101700445,0.169814827,0.041093511,0.950998016,0.584227374,0.366711462,0.197470582,0.092900553,0.036352405
590,0.302601024,0.221266751,0.112154004,0.153531714,0.42469546,0.128549625,0.522689591,0.089080331,0.226113871,0.072867711,0.436067828,0.612889926,0.090645042,0.176148573,0.771132023,0.10781165,0.164213309,0.040682449,0.947248514,0.582260393,0.367180769,0.196009927,0.092581735,0.036748341
591,0.298777915,0.224287358,0.110963871,0.153257843,0.429566894,0.130349265,0.528534923,0.089090407,0.23820729,0.073718726,0.429935045,0.618392922,0.089568821,0.181905936,0.768489994,0.114330365,0.15980599,0.040886313,0.950598552,0.583917158,0.366705671,0.195341198,0.092864935,0.036321057
592,0.293275987,0.223981459,0.110815288,0.15259605,0.436318872,0.131466496,0.532122612,0.089807436,0.251618394,0.074426598,0.421663728,0.619277303,0.088649645,0.189617334,0.766119157,0.120102371,0.156547431,0.040542157,0.952008806,0.582560741,0.363717532,0.195765934,0.092904167,0.036252254
593,0.290042334,0.227460419,0.110508264,0.151715123,0.442208637,0.133103112,0.535196705,0.08978958,0.263683243,0.075471817,0.416120085,0.621657391,0.087786377,0.195801282,0.759987857,0.12814109,0.152989423,0.040716113,0.951964526,0.58134423,0.360655045,0.195654217,0.091622207,0.036118146
594,0.286585269,0.230043611,0.108701408,0.151265031,0.447831061,0.133967821,0.539106515,0.090393293,0.277227777,0.076627749,0.41355471,0.626820748,0.087430011,0.20289011,0.761003622,0.136058299,0.150353956,0.041030336,0.952832696,0.583307677,0.361271193,0.196709946,0.091724502,0.036561802
595,0.280860206,0.232231162,0.108883553,0.150661516,0.457194094,0.135354823,0.545054665,0.090595917,0.291646793,0.078533956,0.408240308,0.630529784,0.086449806,0.209592309,0.761060773,0.145899046,0.146376887,0.041520124,0.957764751,0.585147828,0.363538591,0.197134892,0.092421252,0.037056296
596,0.276481661,0.232131731,0.108955794,0.149486053,0.46281451,0.135911046,0.545916452,0.089461316,0.304500158,0.079231519,0.40337067,0.634152936,0.08565692,0.214750957,0.757689837,0.154505321,0.141358647,0.041167718,0.951675422,0.580860168,0.362390707,0.194971585,0.091905363,0.035972387
597,0.272615758,0.233384523,0.108711457,0.149313133,0.472888983,0.136832542,0.549653621,0.089585976,0.31957686,0.080853632,0.400206004,0.63647946,0.085100112,0.223317134,0.760454652,0.165128207,0.137043258,0.041520845,0.951444821,0.582466688,0.363560136,0.195992511,0.092492992,0.035986114
598,0.268204318,0.237014267,0.108181807,0.148142603,0.478563572,0.137515112,0.554259826,0.089364638,0.3348835,0.082203641,0.395865333,0.639720264,0.084081274,0.232388329,0.761446918,0.174983266,0.132558049,0.04155942,0.947178775,0.581682075,0.363245721,0.19605547,0.091960524,0.036345681
599,0.26364668,0.237964986,0.107004401,0.145373722,0.480745777,0.137374868,0.558464171,0.089129124,0.347573524,0.082412953,0.391491397,0.640104766,0.083439515,0.240207713,0.762603803,0.185079303,0.129419325,0.041036937,0.942640817,0.581984845,0.362340859,0.194179801,0.092067013,0.035958297
600,0.260559266,0.24003056,0.106257424,0.145086279,0.486947105,0.138618014,0.564549053,0.089198934,0.362913203,0.083847151,0.390338477,0.649773669,0.083176813,0.251755732,0.766456954,0.194922642,0.126556913,0.041723683,0.948583457,0.588517143,0.364704136,0.195039318,0.092338656,0.036369069
601,0.256668018,0.239191198,0.105991321,0.145085466,0.491181081,0.139037722,0.559538382,0.087905682,0.380903959,0.084858096,0.383983871,0.651678577,0.082648894,0.260024522,0.757922243,0.209000345,0.121301279,0.041364646,0.947486801,0.584745254,0.364630313,0.194866751,0.092164893,0.035964779
602,0.251207971,0.242321118,0.104843036,0.143165431,0.4954931,0.139619631,0.561187663,0.087809841,0.392607779,0.084806011,0.379372379,0.654150045,0.081811803,0.271711371,0.75686274,0.219289775,0.119454476,0.041575098,0.947849664,0.584230005,0.362345448,0.194390052,0.092324528,0.036090292
603,0.249182934,0.242548537,0.104123299,0.142221362,0.499053396,0.140679799,0.56355235,0.088015922,0.407352964,0.08593343,0.374837651,0.657298592,0.081461862,0.281033009,0.760395237,0.233331856,0.115870381,0.042129389,0.947795301,0.583468268,0.36220874,0.195213121,0.092610088,0.036113999
604,0.244283777,0.242879515,0.10344483,0.141674401,0.500571659,0.141027906,0.564372275,0.08682672,0.418641381,0.087121378,0.373184984,0.659615021,0.081006003,0.293207513,0.760368409,0.246309631,0.113220792,0.042011278,0.948196714,0.583468553,0.361975205,0.194896249,0.093114736,0.035856442
605,0.241406947,0.243737289,0.103189555,0.140545255,0.502458634,0.141995133,0.564882814,0.087039955,0.434618015,0.087267822,0.369128622,0.664113231,0.080358793,0.305020663,0.755607573,0.259939697,0.110998263,0.041638338,0.944484298,0.582082892,0.361372932,0.195164561,0.092410502,0.035685938
606,0.238853282,0.24595941,0.103460686,0.139982835,0.507480227,0.142396844,0.566695285,0.086503643,0.450230814,0.088789263,0.366879539,0.669960347,0.079633423,0.318136225,0.757181293,0.273845934,0.108570204,0.041593789,0.946336219,0.585900953,0.362141723,0.194538114,0.09244842,0.035891571
607,0.23534577,0.247701532,0.102010143,0.13879316,0.50842685,0.142045047,0.564385919,0.086905026,0.46106955,0.088718747,0.36237536,0.671779591,0.079368495,0.331068042,0.751744798,0.287013489,0.106265111,0.041233353,0.942545091,0.581769897,0.359540795,0.194001174,0.091858179,0.03543648
608,0.23562663,0.247885956,0.101319256,0.139270984,0.514721589,0.142667747,0.566586312,0.08725915,0.476369821,0.091585813,0.360565387,0.676456764,0.079252313,0.34556868,0.755807871,0.301708683,0.104475382,0.042090909,0.94405119,0.582177211,0.361371243,0.193548639,0.09153176,0.035050171
609,0.234247446,0.247426652,0.100838786,0.138589706,0.515108344,0.142711149,0.569637117,0.087180319,0.491741132,0.092054726,0.359057424,0.681228358,0.078971582,0.362321938,0.751856347,0.319767008,0.103888591,0.042314092,0.946384579,0.58699286,0.364352145,0.194348405,0.090717934,0.035420375
610,0.229447161,0.246120122,0.100138244,0.137836276,0.518741604,0.143309014,0.570481264,0.086560479,0.506862991,0.0921819,0.355572311,0.683273853,0.078029115,0.379076097,0.74617145,0.337790662,0.102041583,0.041691952,0.945330598,0.587410145,0.362019059,0.192940835,0.09099898,0.035588182
611,0.226993198,0.244563784,0.100579236,0.137262294,0.519660697,0.142604986,0.572404687,0.085797043,0.51876736,0.093190761,0.353163541,0.683499951,0.078148711,0.395119738,0.745035785,0.352928454,0.100343093,0.042013885,0.943063735,0.585913824,0.361208551,0.192894246,0.091234765,0.03562005
612,0.22593855,0.244368434,0.099610512,0.136831238,0.521588245,0.143565517,0.574632255,0.08510944,0.524717586,0.092916716,0.350608454,0.684945981,0.077150189,0.410124355,0.745344366,0.369098925,0.098900889,0.042389557,0.941960546,0.583615113,0.361866585,0.193331982,0.090254563,0.035219789
613,0.223294116,0.244883871,0.100014849,0.136091618,0.526455342,0.144742639,0.577186128,0.086449548,0.539657985,0.092641448,0.349786105,0.688601901,0.077376832,0.42745923,0.748146121,0.386399749,0.096834978,0.042983418,0.945081488,0.585953527,0.361921656,0.19219602,0.090110509,0.035428035
614,0.221073165,0.244134112,0.099875508,0.135912338,0.527847778,0.144577705,0.579809501,0.086160854,0.552500662,0.092365796,0.345885718,0.69248133,0.07560002,0.441380342,0.751176985,0.400337703,0.095757711,0.043221683,0.943547218,0.580764601,0.360938797,0.191500759,0.090815158,0.035160267
615,0.220104205,0.244391326,0.099429401,0.135061049,0.532365896,0.146642225,0.581260395,0.085775297,0.568961635,0.092821675,0.343504662,0.695378941,0.075611283,0.460853162,0.754670023,0.416050116,0.094138403,0.043149428,0.945980524,0.583419211,0.360011246,0.191026264,0.091523644,0.035318537
616,0.218767743,0.243664245,0.098992527,0.13480495,0.533750755,0.146866396,0.57877299,0.084709097,0.57507638,0.092753386,0.340758418,0.697309883,0.075951866,0.475836062,0.751977898,0.430184107,0.091810763,0.042565634,0.94709714,0.585006059,0.360503274,0.191830895,0.091844684,0.035589215
617,0.219001413,0.243686718,0.098039642,0.133689467,0.536062201,0.147648827,0.57877781,0.085086578,0.584076885,0.092990245,0.339934773,0.695630855,0.075838502,0.490802043,0.753813413,0.446905939,0.091237794,0.042869329,0.948949707,0.584339676,0.359335757,0.192164444,0.090991835,0.035089165
618,0.216333439,0.243528986,0.098734187,0.134262445,0.540389307,0.148832775,0.58190923,0.084421354,0.591317814,0.093040905,0.339688901,0.698999623,0.075761941,0.502754337,0.753673992,0.463301476,0.090307051,0.042991634,0.946522464,0.582216444,0.36059477,0.192114299,0.090984797,0.035710299
619,0.21634579,0.241976844,0.098568802,0.133669389,0.542595722,0.147694329,0.582830723,0.084947616,0.59983331,0.09304738,0.339122748,0.703977761,0.076309251,0.519695889,0.753646555,0.48276588,0.089298229,0.043511333,0.947796193,0.582662793,0.360796092,0.193505877,0.091790514,0.035739564
620,0.21610301,0.240095152,0.097924359,0.132780775,0.539497444,0.148499725,0.585797746,0.085801595,0.603923692,0.092424083,0.335721157,0.701554479,0.076166429,0.532742396,0.756546308,0.495223496,0.088305242,0.043442286,0.950438641,0.585707222,0.361383656,0.194005811,0.091553801,0.035545815
621,0.214633453,0.236838756,0.098240106,0.132740116,0.541645224,0.150193441,0.583124045,0.085434539,0.61213558,0.091523766,0.333787384,0.700270212,0.07701332,0.543692254,0.757334526,0.505734751,0.08761314,0.043964644,0.946850935,0.584350697,0.35973431,0.192101997,0.09131092,0.036240503
622,0.213381005,0.234987037,0.097382213,0.131276762,0.543606542,0.148017436,0.583560324,0.084991023,0.616015947,0.090729187,0.331875365,0.697078052,0.075692768,0.557741894,0.756756492,0.515049089,0.085671713,0.04340005,0.943486627,0.57935154,0.358818341,0.191677924,0.090370636,0.035781258
623,0.214308739,0.235065649,0.096799233,0.13176366,0.546692679,0.149456819,0.585228569,0.085576299,0.617105139,0.090883556,0.330371918,0.696625858,0.076351312,0.573557144,0.755253482,0.526084112,0.084932918,0.043739909,0.944633354,0.578754871,0.359580464,0.192452871,0.090782407,0.035900532
624,0.214066395,0.235134027,0.096785703,0.131297214,0.552257142,0.148513785,0.588477719,0.085889455,0.61936361,0.09080328,0.328794771,0.698428685,0.075803277,0.58815871,0.753319226,0.540578509,0.084835068,0.043342901,0.949216837,0.579169282,0.361445814,0.191927142,0.09024376,0.035983563
625,0.213245652,0.23447764,0.096375546,0.132275383,0.560031581,0.150335646,0.592281814,0.085097033,0.62365964,0.091621785,0.329349124,0.705811327,0.076005146,0.597089282,0.754027874,0.553674163,0.084251896,0.04313066,0.951324375,0.580662187,0.359098256,0.192785964,0.090526439,0.036499354
626,0.21227471,0.23441902,0.095519746,0.131349297,0.561749017,0.149943925,0.592542041,0.084312355,0.628948261,0.092288501,0.328368232,0.706563097,0.075668422,0.606721258,0.754453717,0.562279211,0.083148933,0.042657557,0.947204204,0.579046824,0.357976727,0.191925536,0.090317578,0.036572382
627,0.210588255,0.236313091,0.096438347,0.130153264,0.56301976,0.151118092,0.595455883,0.085325795,0.630523617,0.092422544,0.326898725,0.704912654,0.076049854,0.618356719,0.756987338,0.575095288,0.084192516,0.043414603,0.946229889,0.581762871,0.355631789,0.192007188,0.091041432,0.036706144
628,0.209094283,0.236940092,0.096113401,0.13152204,0.564145002,0.150422179,0.602627876,0.08484285,0.631504733,0.09115291,0.326558438,0.703971559,0.075370438,0.62823095,0.755571471,0.587057519,0.082983558,0.043010969,0.945156141,0.580997442,0.35845126,0.191267669,0.090576568,0.036184179
629,0.208721911,0.237116819,0.095339874,0.131193612,0.560096428,0.151124328,0.605725956,0.085309829,0.63255421,0.091759585,0.325401656,0.701262651,0.07519706,0.636485811,0.754232454,0.591082259,0.082742982,0.04238654,0.942616876,0.579795495,0.355733224,0.190314374,0.089641742,0.035827054
630,0.208602746,0.238383043,0.096524914,0.131079894,0.562482208,0.150545881,0.602495056,0.085999123,0.633537421,0.091153561,0.322790835,0.700810801,0.075158936,0.645208631,0.754113503,0.600884913,0.082735988,0.042997713,0.943069008,0.579422155,0.352410086,0.188329476,0.089092425,0.036423449
631,0.209208563,0.240474498,0.096159453,0.130683326,0.567829715,0.15150334,0.606213664,0.086342045,0.636238456,0.092421886,0.323533705,0.705158991,0.076022592,0.66243046,0.75810274,0.611151915,0.081598737,0.043651305,0.950960998,0.578773732,0.353958948,0.190350478,0.089568565,0.035811497
632,0.209158393,0.241953657,0.095302511,0.131163345,0.572418074,0.151606191,0.608222341,0.087576873,0.638410105,0.094026335,0.322915564,0.705091013,0.075667203,0.673610608,0.758473586,0.616375016,0.080652892,0.043448042,0.953026426,0.578820282,0.356475104,0.190771433,0.089853094,0.036112836
633,0.207933147,0.243268936,0.096162232,0.130051728,0.57540152,0.152707928,0.610469621,0.087856471,0.636735919,0.093980349,0.322494974,0.702963855,0.076350288,0.685084438,0.761010195,0.627253309,0.080464115,0.043127323,0.951673949,0.579628025,0.356011753,0.18890104,0.089820491,0.036159397
634,0.208187895,0.242660435,0.096194037,0.129077077,0.580962973,0.154188513,0.61436454,0.087881822,0.634136203,0.094794269,0.3228377,0.699064042,0.075223833,0.687995734,0.759770522,0.635215798,0.079866512,0.043408268,0.948659089,0.581849912,0.354603115,0.190193438,0.089246663,0.035996104
635,0.205510016,0.245518855,0.095655801,0.128597989,0.586198433,0.154934228,0.613249398,0.088960473,0.63283499,0.095643343,0.324202725,0.69981008,0.075664564,0.692694732,0.760389336,0.643330917,0.078615782,0.043302843,0.943991896,0.579697517,0.354844493,0.189978657,0.089554987,0.036477301
636,0.20536248,0.24759347,0.096023201,0.128085247,0.588438565,0.157061982,0.615436719,0.089113132,0.636922446,0.097366786,0.323747831,0.701780612,0.075273714,0.700855782,0.758706304,0.649181211,0.078222215,0.043130091,0.944617465,0.579024348,0.354464471,0.189334176,0.089378529,0.035953185
637,0.203400585,0.248818465,0.096031017,0.128340553,0.587536617,0.156013687,0.620496156,0.090254321,0.637720865,0.098657511,0.322907449,0.700216331,0.075093933,0.708771999,0.757873354,0.651197216,0.077004395,0.043515013,0.943159632,0.579492793,0.355666536,0.189369378,0.088997025,0.036593063
638,0.204032887,0.251182811,0.095424677,0.127111298,0.59065285,0.157919336,0.626088753,0.090054573,0.636878294,0.101247478,0.32314029,0.703735714,0.076054078,0.719428562,0.758667735,0.655248119,0.078163446,0.044185252,0.946584823,0.580213845,0.356597387,0.189240736,0.089757062,0.036256607
639,0.205423889,0.254181348,0.096282609,0.127817665,0.595179338,0.1594272,0.628776255,0.091252081,0.635062763,0.102852082,0.321677457,0.702557945,0.07599976,0.730423707,0.761269557,0.662708248,0.078338209,0.044774269,0.950512377,0.580014984,0.356378825,0.189605805,0.090409631,0.035937744
640,0.204389608,0.256541572,0.095407525,0.126995694,0.598211284,0.159473096,0.627266351,0.09111186,0.633891333,0.10380708,0.322674038,0.703987718,0.074486158,0.734686669,0.758562782,0.663261905,0.076817206,0.044863231,0.946990998,0.581465019,0.355639773,0.18984882,0.090061071,0.036852201
641,0.202731439,0.257653226,0.095167758,0.127074237,0.598326012,0.161203873,0.631912306,0.090729218,0.633970326,0.105810177,0.31899285,0.706368034,0.075169655,0.738176146,0.757082353,0.665346065,0.077101645,0.044989617,0.948440837,0.581744259,0.355824679,0.187599393,0.089445013,0.036403476
642,0.203842307,0.260135199,0.095619572,0.128034091,0.596929869,0.161879806,0.634025643,0.091504368,0.633199387,0.108721837,0.320635417,0.706970309,0.075632365,0.744964918,0.760849533,0.670025898,0.077576218,0.045171667,0.951845848,0.584999013,0.357071556,0.188515197,0.088898627,0.036964989
643,0.202420382,0.266606947,0.095445064,0.126635727,0.598752503,0.162542899,0.635161987,0.092083536,0.632410202,0.111005941,0.317665502,0.710800132,0.075536637,0.753610551,0.76261576,0.66963453,0.076604206,0.044711632,0.952334036,0.580356769,0.35727342,0.186707055,0.088603367,0.037299973
644,0.202615949,0.267681045,0.095667637,0.128428751,0.601622656,0.16312699,0.633286872,0.092370571,0.630971394,0.114842133,0.318991206,0.705042212,0.075015645,0.755543597,0.761108756,0.671859554,0.076328328,0.045821928,0.949603292,0.583893746,0.354298418,0.187338052,0.089180438,0.036940929
645,0.200165926,0.271485015,0.095686689,0.129325271,0.605085329,0.163389249,0.636146318,0.093073595,0.629888104,0.117509644,0.318834232,0.706061493,0.074940953,0.76417385,0.762658762,0.675689747,0.076181565,0.045821726,0.948574947,0.587401998,0.354703741,0.188549999,0.08940643,0.036841178
646,0.201103347,0.275912441,0.096531123,0.130457419,0.608169696,0.165133621,0.641708923,0.094755019,0.633975344,0.121147169,0.317786578,0.710238478,0.07503071,0.768907393,0.768034968,0.679579713,0.076642883,0.046599025,0.949937858,0.586265654,0.355165286,0.188446463,0.088353617,0.036827681
647,0.198796318,0.279922436,0.096122006,0.130418764,0.614188396,0.167865062,0.638811864,0.093966397,0.628966372,0.126328926,0.31639771,0.706762959,0.07544048,0.776823683,0.763203132,0.678811177,0.076363503,0.04640404,0.948734476,0.586174788,0.354328682,0.187312096,0.089249151,0.037165196
648,0.198954199,0.283692706,0.096858393,0.130618866,0.61723989,0.168888399,0.64251655,0.09479277,0.6266837,0.130577569,0.313576839,0.706774292,0.075720615,0.77869058,0.767891976,0.679735868,0.075533552,0.046371218,0.94427234,0.584089156,0.3525192,0.187638734,0.089879629,0.037571849
649,0.198725286,0.288277775,0.09676073,0.130024856,0.614739302,0.170268993,0.645566497,0.094620869,0.62169014,0.134131359,0.315140891,0.704686831,0.075227099,0.784776094,0.772458165,0.679945802,0.074850081,0.04567072,0.943204126,0.583346054,0.351408584,0.185169077,0.089475288,0.036151923
650,0.197983511,0.296147393,0.097413998,0.131726001,0.614680743,0.172172398,0.644822943,0.095660435,0.623722604,0.138872775,0.311177052,0.706330627,0.074810985,0.788610971,0.775716473,0.682909549,0.074083084,0.046732519,0.949754157,0.584258072,0.352413708,0.187517085,0.089838167,0.037006288
651,0.197109537,0.301409556,0.098662933,0.131889188,0.617062125,0.173388873,0.647869861,0.097217723,0.626645413,0.144939668,0.31422722,0.708248872,0.074825142,0.786975642,0.775481733,0.685930275,0.07449054,0.046703975,0.951873469,0.584872618,0.352303119,0.185761338,0.090256803,0.036742673
652,0.199663929,0.306642974,0.09919639,0.131463784,0.622207912,0.174997184,0.652665395,0.097934402,0.625321192,0.1499448,0.313305866,0.711127678,0.075269935,0.788572834,0.778095132,0.683818782,0.073869492,0.046936888,0.956355022,0.586737579,0.35452024,0.187167326,0.089471336,0.036495668
653,0.198619473,0.313153491,0.098043808,0.132720408,0.624132622,0.175946265,0.655112443,0.098966074,0.620709158,0.155873044,0.312998247,0.711821444,0.075034755,0.793325787,0.777208735,0.683720279,0.0746594,0.046751845,0.95954902,0.583807582,0.351847373,0.184268079,0.0886899,0.036759967
654,0.19809494,0.315391726,0.098461645,0.133450677,0.627741223,0.176933009,0.654483949,0.09964512,0.621800913,0.163902421,0.313457002,0.712163139,0.075435864,0.801470619,0.776958688,0.686379097,0.073851234,0.046909624,0.955856947,0.588310077,0.351765368,0.183784004,0.089070526,0.036919566
655,0.197924382,0.318663952,0.098861175,0.133613284,0.627076241,0.178120993,0.652795676,0.10092571,0.622428078,0.169934696,0.310993257,0.712120634,0.075732968,0.807002892,0.777740269,0.685169131,0.073933389,0.046429639,0.953042228,0.583980783,0.352033722,0.184636013,0.089682337,0.037712797
656,0.199250088,0.322112575,0.098018048,0.133408882,0.631777632,0.179531708,0.65399578,0.101864005,0.618141073,0.178953548,0.314231411,0.707186395,0.075883071,0.806613288,0.780180905,0.681797814,0.072925991,0.04756395,0.948219692,0.57824341,0.351389648,0.184349516,0.090168848,0.037505395
657,0.198743399,0.327849837,0.098100012,0.135128752,0.63396101,0.182329361,0.657814075,0.101569721,0.618984045,0.186855728,0.315722046,0.71079621,0.07632898,0.807831179,0.785089556,0.686391264,0.073831194,0.047057682,0.947962477,0.583414336,0.353417516,0.184173795,0.08893946,0.037145284
658,0.199083164,0.333624617,0.099012941,0.135006107,0.636806605,0.184743071,0.654301714,0.102750246,0.615128684,0.195800402,0.316556572,0.712895817,0.076533166,0.809833857,0.785006511,0.688142449,0.07314477,0.047601506,0.948354565,0.587151969,0.351771833,0.184994827,0.089130346,0.037680705
659,0.19935794,0.339081717,0.099460009,0.135678642,0.639585935,0.18704269,0.660773795,0.104047084,0.617323475,0.207810711,0.31430799,0.718489933,0.076872231,0.815876679,0.785270514,0.689164322,0.072836849,0.047844944,0.953400088,0.588132891,0.351471038,0.186753227,0.089963658,0.037738566
660,0.198120184,0.340826127,0.09791146,0.135964667,0.637659237,0.188588605,0.658260125,0.103503934,0.616807461,0.216472546,0.315583186,0.715691511,0.076964434,0.814453303,0.785329151,0.688926699,0.073070321,0.047905975,0.95293295,0.586127863,0.352001615,0.185835286,0.08955343,0.037825386
661,0.198770428,0.345152114,0.098055052,0.135309781,0.638115506,0.188946465,0.659860423,0.103780281,0.615125672,0.226209112,0.316941929,0.713932665,0.076254713,0.813639748,0.784190058,0.68923891,0.073134204,0.048156973,0.953901983,0.588568493,0.352081626,0.185332589,0.089076631,0.037392589
662,0.198934812,0.349160356,0.098635653,0.135558524,0.640912318,0.189966127,0.66016506,0.104417231,0.613913069,0.237961339,0.318581982,0.711543237,0.076595363,0.81470647,0.789557377,0.689603611,0.073654325,0.048370538,0.953637284,0.588820698,0.351183631,0.184601366,0.088973297,0.037799457
663,0.200410044,0.354482569,0.097971642,0.136497056,0.639031838,0.191686806,0.659348385,0.104962645,0.612967275,0.249355289,0.319149521,0.710355624,0.077482791,0.818839352,0.78933918,0.69138673,0.073256625,0.048424219,0.95906848,0.587215175,0.353224713,0.183900818,0.088337402,0.037586026
664,0.20211132,0.359293219,0.09863579,0.136596855,0.639455719,0.194300593,0.662167018,0.106478356,0.615628561,0.263344751,0.320344414,0.710817045,0.077267931,0.823161032,0.788868646,0.693340645,0.073671221,0.048990053,0.955432108,0.588785905,0.352601824,0.18448429,0.087958945,0.038008536
665,0.202277297,0.360761695,0.098968484,0.135774907,0.639667099,0.195873761,0.661425468,0.105808769,0.61515871,0.276545446,0.320274127,0.716677595,0.078087015,0.82443876,0.789667214,0.697112379,0.073031718,0.048777253,0.953638753,0.587692906,0.351470518,0.185322718,0.087102381,0.037956604
666,0.204360224,0.36388395,0.099378614,0.137788947,0.639327052,0.196343504,0.662781312,0.108547659,0.615587057,0.289227564,0.321127405,0.720417649,0.077308171,0.82424545,0.789476575,0.699127937,0.073392514,0.049817494,0.949582821,0.584829716,0.351510535,0.185194874,0.087896983,0.037621887
667,0.207251508,0.367618101,0.099301992,0.137778223,0.63846753,0.198689626,0.657593403,0.109810137,0.616928943,0.304260397,0.321739787,0.719671484,0.077732546,0.826277638,0.793465482,0.697849007,0.073254569,0.050006672,0.951296266,0.584465078,0.351059243,0.184974332,0.087921556,0.038152406
668,0.207223207,0.373775789,0.099287882,0.138185615,0.635473757,0.199319575,0.658244903,0.110326314,0.617373314,0.317039666,0.324441919,0.719083132,0.078488188,0.830874041,0.793388954,0.702815872,0.074221023,0.050404009,0.954274178,0.581245397,0.352130693,0.18540892,0.088835831,0.037395271
669,0.208288208,0.376634284,0.098933703,0.138008963,0.639249483,0.202288456,0.654502445,0.111599644,0.620881665,0.333578447,0.324797303,0.720118097,0.07861913,0.833924996,0.792974789,0.698027924,0.073415903,0.050365893,0.956913338,0.579835721,0.349948125,0.185247777,0.087849959,0.037508133
670,0.207656864,0.37742769,0.098726071,0.137966537,0.638808008,0.204023977,0.653525595,0.112290407,0.618052181,0.349536508,0.327360499,0.72036567,0.078449356,0.834826027,0.788777676,0.699834146,0.073791205,0.04961394,0.954322062,0.579947162,0.348439004,0.185447932,0.08785319,0.036860186
671,0.208385833,0.384122197,0.099627342,0.137812718,0.634945543,0.206935337,0.650543161,0.11279427,0.618868637,0.367628231,0.328625754,0.721068978,0.078520886,0.836484454,0.788434008,0.701112149,0.07314557,0.050252531,0.952169418,0.579884775,0.346834323,0.1854824,0.087692588,0.037030846
672,0.211780831,0.386603195,0.0991129,0.137250628,0.633166808,0.209547843,0.652860514,0.114827912,0.620006617,0.381158548,0.332085791,0.721814323,0.079192112,0.835099521,0.788820603,0.703812942,0.074549457,0.050144586,0.949817729,0.57996801,0.347682934,0.185534661,0.08746757,0.037019449
673,0.212769906,0.390310675,0.100255612,0.136300436,0.632550869,0.211974583,0.649779929,0.116119357,0.623703132,0.396630563,0.336756003,0.72242078,0.078921133,0.840449632,0.792287603,0.701604928,0.074806103,0.050491019,0.950433032,0.580869885,0.34732997,0.18517248,0.087402395,0.037167089
674,0.211666868,0.391851203,0.100578865,0.134923029,0.624331703,0.213595767,0.647585057,0.115144378,0.62311748,0.41134358,0.335891779,0.718543127,0.078729983,0.835301782,0.787908421,0.700322863,0.074512824,0.049916799,0.942746005,0.580778121,0.343732463,0.183995923,0.087251534,0.037525563
675,0.216547818,0.394193184,0.101295391,0.136946056,0.62659625,0.216786891,0.650028939,0.117411174,0.627902738,0.429800303,0.338141095,0.723054506,0.078840635,0.838738943,0.791264009,0.703876117,0.075167688,0.049654264,0.946663076,0.585296463,0.343290881,0.187162635,0.087403032,0.037493216
676,0.215463581,0.396312474,0.100602154,0.135713145,0.624189491,0.219318468,0.646510582,0.119178216,0.624641557,0.446065507,0.338044318,0.720900081,0.078824525,0.836808538,0.792291913,0.706340169,0.075353833,0.050382164,0.950033108,0.580952301,0.344933718,0.186582319,0.087074433,0.03756278
677,0.216116916,0.397655136,0.100355789,0.136043881,0.623151407,0.221585041,0.641160361,0.120543166,0.623723734,0.463294197,0.338481458,0.722804383,0.078955414,0.837622584,0.790065669,0.711245863,0.075823466,0.0509198,0.952270696,0.581486511,0.343930218,0.184037251,0.087594989,0.037363758
678,0.218429207,0.400789231,0.101388522,0.135855258,0.627521261,0.2244499,0.647448093,0.123143823,0.629813329,0.479351403,0.343241054,0.725954538,0.080048952,0.838644066,0.793018929,0.714286097,0.076231827,0.05059641,0.957821499,0.583208279,0.347381413,0.184402361,0.087771261,0.037154119
679,0.219257017,0.398594493,0.10248193,0.135414749,0.621047948,0.225962403,0.648460471,0.12293042,0.62673214,0.497484676,0.345121184,0.727780745,0.079526888,0.843198652,0.790612424,0.715174206,0.076720255,0.050504232,0.954866614,0.58359855,0.345897199,0.182532173,0.087112256,0.037236875
680,0.221227046,0.400198908,0.102593736,0.134415518,0.619668228,0.229494661,0.644861378,0.124306423,0.626334469,0.513318077,0.34339582,0.732616194,0.079056716,0.8406004,0.791927977,0.718466662,0.076111547,0.050447644,0.951347519,0.584329892,0.347083546,0.182494643,0.087468623,0.037660385
681,0.223145829,0.402168889,0.102521371,0.13491412,0.619221601,0.232145503,0.647517888,0.12577066,0.6303043,0.528962692,0.346438175,0.735233016,0.079471144,0.844392491,0.790953945,0.719736921,0.077005976,0.050590556,0.94998224,0.587390607,0.349623432,0.18437659,0.087214275,0.037677163
682,0.225269687,0.400142745,0.102544078,0.134200695,0.617210152,0.236198615,0.642830391,0.126237496,0.629373551,0.54214188,0.348903915,0.73295343,0.077891318,0.838784398,0.791485121,0.72147488,0.076689972,0.051281125,0.951634137,0.584737882,0.34638247,0.18260257,0.086494416,0.03733022
